file,start_time,end_time,RA_SI_MU
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/082_sine2023aqua_SINE0038_M12-2592_20230731_165000_24.000-26.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/083_sine2023aqua_SINE0038_M12-2592_20230808_045000_50.000-52.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/084_sine2023aqua_SINE0038_M12-2592_20230807_054000_50.000-52.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/086_sine2023aqua_SINE0038_M12-2592_20230807_083000_32.000-34.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/087_sine2023aqua_SINE0038_M12-2592_20230804_054000_54.000-56.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/088_sine2023aqua_SINE0003_M12-2629_20230919_165000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/089_sine2023aqua_SINE0038_M12-2592_20230731_121000_30.000-32.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/090_sine2023aqua_SINE0038_M12-2592_20230731_154000_14.000-16.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/092_sine2023aqua_SINE0038_M12-2592_20230731_153000_4.000-6.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/093_sine2023aqua_SINE0038_M12-2592_20230731_054000_32.000-34.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/094_sine2023aqua_SINE0038_M12-2592_20230731_170000_56.000-58.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/095_sine2023aqua_SINE0038_M12-2592_20230802_000000_18.000-20.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/096_sine2023aqua_SINE0038_M12-2592_20230728_074000_48.000-50.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/097_sine2023aqua_SINE0002_M12-2658_20230804_035000_54.000-56.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Skelton/099_sine2023aqua_SINE0038_M12-2592_20230809_062000_46.000-48.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/000_sine2023aqua_SINE0033_M12-2647_20230716_122000_12.000-14.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/001_sine2023aqua_SINE0028_M12-2601_20230721_221000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/002_sine2023aqua_SINE0030_M12-2608_20230721_192000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/004_sine2023aqua_SINE0028_M12-2601_20230723_175000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/005_sine2023aqua_SINE0031_M12-2514_20230722_042000_18.000-20.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/006_sine2023aqua_SINE0030_M12-2608_20230721_192000_54.000-56.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/007_sine2023aqua_SINE0034_M12-2605_20230712_211000_10.000-12.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/008_sine2023aqua_SINE0031_M12-2514_20230713_033000_58.000-60.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/009_sine2023aqua_SINE0034_M12-2605_20230712_190000_58.000-60.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/010_sine2023aqua_SINE0028_M12-2601_20230721_220000_0.000-2.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/011_sine2023aqua_SINE0019_M12-2632_20230907_021000_56.000-58.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/012_sine2023aqua_SINE0028_M12-2601_20230714_191000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/014_sine2023aqua_SINE0031_M12-2514_20230713_084000_42.000-44.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/017_sine2023aqua_SINE0028_M12-2601_20230907_023000_56.000-58.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/019_sine2023aqua_SINE0034_M12-2605_20230715_152000_24.000-26.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/022_sine2023aqua_SINE0028_M12-2601_20230723_175000_52.000-54.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/023_sine2023aqua_SINE0031_M12-2514_20230907_023000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/025_sine2023aqua_SINE0028_M12-2601_20230721_225000_50.000-52.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/026_sine2023aqua_SINE0030_M12-2608_20230906_203000_4.000-6.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/029_sine2023aqua_SINE0034_M12-2605_20230712_212000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/030_sine2023aqua_SINE0019_M12-2632_20230907_020000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/031_sine2023aqua_SINE0031_M12-2514_20230729_082000_58.000-60.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/032_sine2023aqua_SINE0035_M12-2642_20230713_154000_14.000-16.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/033_sine2023aqua_SINE0028_M12-2601_20230714_191000_52.000-54.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/037_sine2023aqua_SINE0034_M12-2605_20230714_235000_14.000-16.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/038_sine2023aqua_SINE0030_M12-2608_20230907_023000_30.000-32.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/040_sine2023aqua_SINE0031_M12-2514_20230713_092000_58.000-60.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/041_sine2023aqua_SINE0030_M12-2608_20230907_023000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/043_sine2023aqua_SINE0028_M12-2601_20230721_230000_8.000-10.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/044_sine2023aqua_SINE0028_M12-2601_20230721_220000_2.000-4.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/045_sine2023aqua_SINE0028_M12-2601_20230721_225000_6.000-8.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/046_sine2023aqua_SINE0031_M12-2514_20230713_084000_50.000-52.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/047_sine2023aqua_SINE0034_M12-2605_20230716_014000_30.000-32.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/048_sine2023aqua_SINE0028_M12-2601_20230721_224000_58.000-60.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/049_sine2023aqua_SINE0028_M12-2601_20230722_000000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/050_sine2023aqua_SINE0034_M12-2605_20230810_033000_16.000-18.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/052_sine2023aqua_SINE0019_M12-2632_20230907_021000_46.000-48.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/053_sine2023aqua_SINE0031_M12-2514_20230713_081000_44.000-46.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/054_sine2023aqua_SINE0028_M12-2601_20230907_023000_20.000-22.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/056_sine2023aqua_SINE0033_M12-2647_20230721_094000_26.000-28.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/057_sine2023aqua_SINE0031_M12-2514_20230729_233000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/058_sine2023aqua_SINE0030_M12-2608_20230721_210000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/061_sine2023aqua_SINE0031_M12-2514_20230718_222000_56.000-58.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/062_sine2023aqua_SINE0034_M12-2605_20230721_010000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/063_sine2023aqua_SINE0035_M12-2642_20230713_024000_10.000-12.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/065_sine2023aqua_SINE0031_M12-2514_20230713_085000_16.000-18.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/067_sine2023aqua_SINE0034_M12-2605_20230713_041000_46.000-48.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/070_sine2023aqua_SINE0034_M12-2605_20230712_213000_8.000-10.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/073_sine2023aqua_SINE0028_M12-2601_20230728_210000_54.000-56.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/074_sine2023aqua_SINE0034_M12-2605_20230721_010000_18.000-20.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/075_sine2023aqua_SINE0035_M12-2642_20230817_194000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/076_sine2023aqua_SINE0031_M12-2514_20230713_225000_32.000-34.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/078_sine2023aqua_SINE0028_M12-2601_20230722_000000_20.000-22.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/079_sine2023aqua_SINE0030_M12-2608_20230721_210000_16.000-18.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/080_sine2023aqua_SINE0029_M12-2653_20230721_041000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/081_sine2023aqua_SINE0019_M12-2632_20230722_015000_54.000-56.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/082_sine2023aqua_SINE0019_M12-2632_20230907_023000_10.000-12.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/083_sine2023aqua_SINE0028_M12-2601_20230721_221000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/084_sine2023aqua_SINE0028_M12-2601_20230714_205000_6.000-8.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/086_sine2023aqua_SINE0028_M12-2601_20230723_175000_56.000-58.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/088_sine2023aqua_SINE0035_M12-2642_20230725_205000_20.000-22.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/089_sine2023aqua_SINE0030_M12-2608_20230907_023000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/090_sine2023aqua_SINE0028_M12-2601_20230907_023000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/091_sine2023aqua_SINE0030_M12-2608_20230906_221000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/092_sine2023aqua_SINE0035_M12-2642_20230817_194000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/093_sine2023aqua_SINE0035_M12-2642_20230817_044000_44.000-46.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/095_sine2023aqua_SINE0028_M12-2601_20230722_184000_18.000-20.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/096_sine2023aqua_SINE0030_M12-2608_20230721_210000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/097_sine2023aqua_SINE0034_M12-2605_20230715_002000_26.000-28.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Independence/099_sine2023aqua_SINE0034_M12-2605_20230725_205000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/000_sine2023aqua_SINE0065_M12-2610_20230824_214000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/001_sine2023aqua_SINE0065_M12-2610_20230824_214000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/002_sine2023aqua_SINE0065_M12-2610_20230822_220000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/003_sine2023aqua_SINE0065_M12-2610_20230831_211000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/004_sine2023aqua_SINE0065_M12-2610_20230823_223000_30.000-32.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/005_sine2023aqua_SINE0065_M12-2610_20230824_214000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/006_sine2023aqua_SINE0065_M12-2610_20230908_185000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/007_sine2023aqua_SINE0065_M12-2610_20230813_002000_58.000-60.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/008_sine2023aqua_SINE0065_M12-2610_20230815_222000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/009_sine2023aqua_SINE0065_M12-2610_20230906_215000_12.000-14.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/010_sine2023aqua_SINE0065_M12-2610_20230817_214000_32.000-34.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/011_sine2023aqua_SINE0065_M12-2610_20230824_214000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/012_sine2023aqua_SINE0065_M12-2610_20230817_214000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/013_sine2023aqua_SINE0065_M12-2610_20230824_214000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/015_sine2023aqua_SINE0065_M12-2610_20230801_191000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/016_sine2023aqua_SINE0065_M12-2610_20230907_235000_8.000-10.000.mp3,0.0,2.0,1.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/017_sine2023aqua_SINE0065_M12-2610_20230906_030000_20.000-22.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/018_sine2023aqua_SINE0065_M12-2610_20230824_214000_32.000-34.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/019_sine2023aqua_SINE0065_M12-2610_20230829_220000_48.000-50.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/020_sine2023aqua_SINE0065_M12-2610_20230826_031000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/021_sine2023aqua_SINE0065_M12-2610_20230831_211000_22.000-24.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/022_sine2023aqua_SINE0065_M12-2610_20230827_214000_50.000-52.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/023_sine2023aqua_SINE0065_M12-2610_20230831_211000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/024_sine2023aqua_SINE0065_M12-2610_20230817_164000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/025_sine2023aqua_SINE0065_M12-2610_20230831_211000_32.000-34.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/026_sine2023aqua_SINE0065_M12-2610_20230824_214000_24.000-26.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/028_sine2023aqua_SINE0065_M12-2610_20230818_231000_12.000-14.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/029_sine2023aqua_SINE0065_M12-2610_20230824_214000_30.000-32.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/030_sine2023aqua_SINE0065_M12-2610_20230823_223000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/031_sine2023aqua_SINE0065_M12-2610_20230826_041000_2.000-4.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/032_sine2023aqua_SINE0065_M12-2610_20230829_220000_50.000-52.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/033_sine2023aqua_SINE0065_M12-2610_20230822_220000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/034_sine2023aqua_SINE0065_M12-2610_20230813_225000_56.000-58.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/035_sine2023aqua_SINE0065_M12-2610_20230823_220000_10.000-12.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/036_sine2023aqua_SINE0065_M12-2610_20230813_225000_32.000-34.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/037_sine2023aqua_SINE0065_M12-2610_20230827_214000_46.000-48.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/038_sine2023aqua_SINE0065_M12-2610_20230817_214000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/040_sine2023aqua_SINE0065_M12-2610_20230831_211000_34.000-36.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/042_sine2023aqua_SINE0065_M12-2610_20230801_191000_18.000-20.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/045_sine2023aqua_SINE0065_M12-2610_20230907_000000_8.000-10.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/046_sine2023aqua_SINE0065_M12-2610_20230819_190000_40.000-42.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/047_sine2023aqua_SINE0065_M12-2610_20230831_211000_26.000-28.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/048_sine2023aqua_SINE0065_M12-2610_20230908_185000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/049_sine2023aqua_SINE0065_M12-2610_20230826_041000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/050_sine2023aqua_SINE0065_M12-2610_20230822_232000_42.000-44.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/051_sine2023aqua_SINE0065_M12-2610_20230813_225000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/052_sine2023aqua_SINE0065_M12-2610_20230824_214000_28.000-30.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/053_sine2023aqua_SINE0065_M12-2610_20230812_183000_54.000-56.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/054_sine2023aqua_SINE0065_M12-2610_20230907_000000_6.000-8.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/055_sine2023aqua_SINE0065_M12-2610_20230817_214000_30.000-32.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/056_sine2023aqua_SINE0065_M12-2610_20230824_214000_20.000-22.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/057_sine2023aqua_SINE0065_M12-2610_20230906_214000_46.000-48.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/058_sine2023aqua_SINE0065_M12-2610_20230728_082000_58.000-60.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/060_sine2023aqua_SINE0065_M12-2610_20230827_235000_58.000-60.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/061_sine2023aqua_SINE0065_M12-2610_20230827_214000_48.000-50.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/063_sine2023aqua_SINE0065_M12-2610_20230817_214000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/064_sine2023aqua_SINE0065_M12-2610_20230907_000000_10.000-12.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/067_sine2023aqua_SINE0065_M12-2610_20230830_002000_38.000-40.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/068_sine2023aqua_SINE0065_M12-2610_20230823_223000_14.000-16.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/070_sine2023aqua_SINE0065_M12-2610_20230830_002000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/071_sine2023aqua_SINE0065_M12-2610_20230826_041000_0.000-2.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/072_sine2023aqua_SINE0065_M12-2610_20230823_031000_54.000-56.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/073_sine2023aqua_SINE0065_M12-2610_20230831_211000_36.000-38.000.mp3,0.0,2.0,0.0
/Users/SML161/ecco28_rasi_dialects/labeled_data/2023_tdl/Humphries_Basin/074_sine2023aqua_SINE0065_M12-2610_20230803_221001_28.000-30.000.mp3,0.0,2.0,0.0
