file,start_time,end_time,RASI_C,RASI_main
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_134500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_134500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_094500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_094500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_094500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_094500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_094500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_143000_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_143000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_143000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_143000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_143000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_203000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_203000_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_203000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_203000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_203000_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_123000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_123000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_123000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_123000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_123000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_180000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_180000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_180000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_180000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_180000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_073000_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_073000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_073000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_073000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_073000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_043000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_043000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_043000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_043000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_043000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_113000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_113000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_113000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_113000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_113000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_023000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_023000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_023000_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_023000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_023000_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_233000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_233000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_233000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_233000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_233000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_080000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_080000_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_080000_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_080000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_080000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_173000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_173000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_173000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_173000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_173000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_071500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_071500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_071500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_071500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_071500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_121500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_121500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_121500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_121500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_121500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_011500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_201500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_201500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_201500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_201500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_201500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_141500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_141500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_141500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_141500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_141500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_171500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_171500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_171500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_171500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_231500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_231500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_231500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_231500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_231500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_111500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_111500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_111500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_111500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_041500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_041500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_041500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_041500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_041500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_181500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_181500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_181500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_181500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_181500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_081500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_081500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_081500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_081500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_081500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_091500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_091500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_091500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_091500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_091500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_101500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_101500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_101500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_101500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220626_101500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_051500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_051500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_051500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220622_051500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_161500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_161500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_161500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_161500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_161500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_031500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_031500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_031500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_031500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220625_031500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_221500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_221500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_221500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_221500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_221500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_211500_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_211500_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_211500_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_211500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_211500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_001500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_001500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_001500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_001500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_001500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_151500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_151500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_151500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_151500_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_151500_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_131500_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_131500_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_131500_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_131500_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220623_131500_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_223000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_223000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_223000_0-10s.wav,4.0,6.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_223000_0-10s.wav,6.0,8.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220621_223000_0-10s.wav,8.0,10.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_033000_0-10s.wav,0.0,2.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_033000_0-10s.wav,2.0,4.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_033000_0-10s.wav,4.0,6.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_033000_0-10s.wav,6.0,8.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220620_033000_0-10s.wav,8.0,10.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_163000_0-10s.wav,0.0,2.0,0,0
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_163000_0-10s.wav,2.0,4.0,0,1
../data//Rana sierrae annotated aquatic soundscapes 2022/clips/sine2022a_MSD-0558_20220624_163000_0-10s.wav,4.0,6.0,0,0
